fecha,medio,titulo,enlace,nivel_coincidencia,elenco_o_cuerpo,sentimiento,tema_principal,obra_mencionada,resumen_gemini,keywords_detectadas
2025-06-16 07:00,El Observador,"Un vendaval en el Auditorio del Sodre: Yuja Wang, una de las mejores pianistas del mundo, prendió fuego sus dedos en Montevideo y dejó al público de boca abierta - El Observador",https://news.google.com/rss/articles/CBMitAJBVV95cUxOODJNQi1ha2thZF80SHA1LW85N3h5QUJpY3RueVVWY25Id210c3drMHVwdzFpNjlvUWtqd1I4ak9sVEd6YUhGWWdqNzZUbkdaeFVNeFdvZ2I0R0VNRC1fQVVVRjBYMVk0amtHQ1RLbFJ5ZXNsXzBKOWY2cDFra2VqRHVxcnVvUmVQdWNadUptTzFMb2pUOU1XbEtQeWlWZ29TTVpaV280R21HUVhCb2QzOEZoSUR3cEg4ako2d0xtOGtEY1E3OVJpVHo3WUdHa0VzaUd2aHZ0RUxxWjJPZDdvWTA0eDNOaFEyQ25GWXN3Qy1RcTlfZUJZbTQ1OU85VmdGbUdVNnV5VzA3OFF0VEdldVZER3ZKVXVwWG9veDdsX0xQTkp4cmdkNXQ3d1p5NTljcE1LX9IBugJBVV95cUxOelotTDN5SDJLLUE3b01QUk1BYUtDX2dUWHRzajJzTnItWlFhSmFBSWFJcDZnUUFjcE1kOV9NbnVMcDFGdUo2UHBxXy04SHdldEwzNTV1MnRpZHhYZzEwUzc2Q2dBb0RnX3ZsMmFZSV9rak9QMEduMHBmbW1EOU1ObmtWd3lBWXhxeHFYQ3ZqdjZYRGhlX1B6Tl92ZnNmLUlaU2dBQXpURnVhdVZXcVpBUXk3Z3Jzb2hNZkhSWXdoOS1lQ1R2UjB6RzdzZ1pyTFdkOVEtdkZTUl9nSERqcFAtdXl4YzBYcndmQjNlNWRDUmZWMDZQYVg3RlhtenRnY3c5dHJ3eUhreVM2Y19hYWZ2NWg0amgxc3NRNHVGYjQ1ay1kV3Ruamx3dXg0eG0xOE96Uko3SHhTUVh1QQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMitAJBVV95cUxOODJNQi1ha2thZF80SHA1LW85N3h5QUJpY3RueVVWY25Id210c3drMHVwdzFpNjlvUWtqd1I4ak9sVEd6YUhGWWdqNzZUbkdaeFVNeFdvZ2I0R0VNRC1fQVVVRjBYMVk0amtHQ1RLbF",Sodre Uruguay
2025-12-01 08:00,Carmelo Portal,Cercado del predio del Sodre reactiva un conflicto de casi una década en Carmelo - Carmelo Portal - Carmelo Portal,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPOEd3UjItbko3d2xFQmJxNkEzWjVxVS1FaW9NcGlTMldrTlJ6ckNjQTFkbk9qcUU1d2NzcmRWVlFybEFxb29HNlc1UFFrUXJaTWNBRHJxTlI2bmhTM3Rlb2JVNENXUjhLb1NnU1ZqYUlCT2M3c2dqYWFsYmk3czVTZGhfc0loMWVnbHBQbFdvVzJhT3loTnFvMmNPcVc1MFZnUkFCdFVkLWk0dXoyV1p4ZlZHREdhNVdz0gG-AUFVX3lxTE9vUks3YmZ3blNNcy0yanh0dHo4M3dzMEU0U0FBMEZfRTVRWlRmam9BNkd6MVFKSDBPZEdHNnF0TWhEdGRIbXJ6UU52TmE2NGVTNExsS3R5bUpYVXh3MUpGdFp1SVVqMlVFTUZaMkxob1c4WDVFd0VnWXdETURYWDV2MVlYYzlEdGduNTRhUDBtUzdma3lFQTBiZ2lRNE4xN0p3NVlGWjhIR2NkbWpHckYtaVBkem5PZ0xsSHMtZmc?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxPOEd3UjItbko3d2xFQmJxNkEzWjVxVS1FaW9NcGlTMldrTlJ6ckNjQTFkbk9qcUU1d2NzcmRWVlFybEFxb29HNlc1UFFrUXJaTWNBRHJxTlI2bmhTM3Rlb2JVNENXUjhLb1NnU1ZqYU",Sodre Uruguay
2025-07-16 07:00,ladiaria.com.uy,"Documentos, maquetas y recuerdos de 88 años de tranvías - ladiaria.com.uy",https://news.google.com/rss/articles/CBMijwFBVV95cUxPb19Ob2N5WWV6dWpXbVcyOVY1bHQ1OFUyUHcwRjVhQVZHVE5OYk9tTnJtdGdITnFJOU9zS2gxX1FpWVFyMnkwWV9WLUVFZlZvMlVvTHZQdGNNb2d1YmhyV19uWU1uUi1kM3l2RGk0NWlVc1hVZTZVX1ZjVWNfOWJEYzBjV2h5UTVjbjJPV2YxUdIBnwFBVV95cUxPOTM1Nlg0c0NjVXdWVjlVU2VWWWFsenB1VWRKcVpFeVlNejUyZzROdXAzRi1tNV91V05rM0hNb05HTE5YdTFKTjduVkpJS1FYeVVqeFZ1cmQ4bjhiOGxJbGFMX2FDZWNZVEFBV1FzeTA2dFBuUkFqdk1rc2htbzcyWWRzWkU4UmFYNFI0NzBJdC1oWEpQVmpOQ3hPQ1lFTm8?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxPb19Ob2N5WWV6dWpXbVcyOVY1bHQ1OFUyUHcwRjVhQVZHVE5OYk9tTnJtdGdITnFJOU9zS2gxX1FpWVFyMnkwWV9WLUVFZlZvMlVvTHZQdGNNb2d1YmhyV19uWU1uUi1kM3l2RGk0NW",Sodre Uruguay
2025-07-04 07:00,Montevideo Portal,"Llamado laboral en el Sodre: requisitos, sueldo y plazo final de postulación - Montevideo Portal",https://news.google.com/rss/articles/CBMivwFBVV95cUxOQ2UxamZiR0hPcktOaDdmLTBPQXZ0TGZsbWd2VUxfaGNwYkctQS1qck81dng1cjhnbzhrRnl0NW14NDZmQnNaTFlnN082cTd4bjNsX1ZlaTNBWHZiUkcwalFPQW1zRTVIOUg0QXB1ZTVWUVRiNXZfektBX0pPVXJvLXktUkJtNmJHZ09aZVBXVDl4T0k2ZTFqeGVsSDhZUEtyS25oN3NTZVFHTEFyOUhmam1EQnJ4OTJMaE1wdUc3c9IB4wFBVV95cUxPbzk1R3o3UDZKdFo1QTZIZzZud2xpUlUwend2a0Jiald5WWhMV01WWVdpZ3pfd1BaSWdGcDFKN25LaGY3R3YwUVZvZFphenI0NVllOEhqLWJLbXlTaUJSek1obHVHVVAwYUh3U181c0lCc29Gb1FjVHdzdmRPbUxmMkV6dHNxcnFveGNqU2FLRUx3Mjg3MHQ1Q1RBWUxxYVpDQzAtem9teHZveGNCU09WLTJvVXc1aGxEaEVLb2JFSWxQSWdES1V2ejVEa2ZuT3AtRldiNWF3ZlM3d1QzTWxkM3R3NA?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxOQ2UxamZiR0hPcktOaDdmLTBPQXZ0TGZsbWd2VUxfaGNwYkctQS1qck81dng1cjhnbzhrRnl0NW14NDZmQnNaTFlnN082cTd4bjNsX1ZlaTNBWHZiUkcwalFPQW1zRTVIOUg0QXB1ZT",Sodre Uruguay
2025-11-19 08:00,El Debate - Uruguay,Del meme al teatro: los Brainrots italianos desembarcan en Montevideo - El Debate - Uruguay,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQSUljYnBxRmsyOVpvcTktZGNYRUx0MTNxUDZITFFkcUtaaFFmMTFfdzB6Zm5WSkxKZ1Bzc1JBSk9kSlJYa0JFWUZtSXk0RTJ1cllQVjdVd3pPMkFQMGxqamNON0VBZDMzTy1WWlNFTm1xUUFKYkZZS2cxMkJHYjVDU3dtcU5PVlJ4VjRGSDgyNmVzQlZTeEZBTUhMQTFvck5qUk5WTl8yS0pzNE9kTEtMaUhEajY1azhnYS1CeWpuMVBtdw?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxQSUljYnBxRmsyOVpvcTktZGNYRUx0MTNxUDZITFFkcUtaaFFmMTFfdzB6Zm5WSkxKZ1Bzc1JBSk9kSlJYa0JFWUZtSXk0RTJ1cllQVjdVd3pPMkFQMGxqamNON0VBZDMzTy1WWlNFTm",Sodre Uruguay
2025-09-26 07:00,BÚSQUEDA,Sindicato del auditorio Adela Reta tildó de “irresponsable” al presidente del Sodre - BÚSQUEDA,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQOGtLNmNQNXRtX3E0eFhuSWQ5VG9Wa0pBdmYzcVVMYVU0bEhyTl9TdXVPNk1RbzBwazFRa21POTNQc0lNLWRfZGdhS3NDamtzaGI2Zncyd1c0Sl9MRlBRbDk3WnY1TWw4bHFINTMtd2g3Ul91Y2FTLTdOSURiSjk3X1lvaUQ3QmY5aG9rSmxpMURQbV9nN3lSOEVVYXp0dVlxTnBNSFZyWjNoc25LOXRaQjNJNE1HdnBsUERNeTZ1TmhlV1ZaTk1jeg?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxQOGtLNmNQNXRtX3E0eFhuSWQ5VG9Wa0pBdmYzcVVMYVU0bEhyTl9TdXVPNk1RbzBwazFRa21POTNQc0lNLWRfZGdhS3NDamtzaGI2Zncyd1c0Sl9MRlBRbDk3WnY1TWw4bHFINTMtd2","""Auditorio Nacional Adela Reta"""
2025-05-29 17:41,Medios Públicos,Radio Clásica desde el auditorio nacional Adela Reta. - Medios Públicos,https://news.google.com/rss/articles/CBMihgFBVV95cUxPRkszdi0temIyelY1U0EwY1BRemFOXzJvSmJNWHdDYXNjM3JMX0I4ci1WUnZlU0E5RDA4d3hkcU1raWJxS0M0a1A2eDlRcUcydGZyTFhRZWhRWFBxUVVhVHZnWkV4bFkzRmtQcjBBYW53VGNnRU0tU2hrc1dMa1Nic2RNMDd6Zw?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxPRkszdi0temIyelY1U0EwY1BRemFOXzJvSmJNWHdDYXNjM3JMX0I4ci1WUnZlU0E5RDA4d3hkcU1raWJxS0M0a1A2eDlRcUcydGZyTFhRZWhRWFBxUVVhVHZnWkV4bFkzRmtQcjBBYW","""Auditorio Nacional Adela Reta"""
2025-09-24 07:00,El Observador,"Uno de los ""incendios"" del Sodre se apaga y se levanta preconflicto, pero los sindicatos difieren en postura sobre caso de acoso laboral - El Observador",https://news.google.com/rss/articles/CBMiuwJBVV95cUxNZmtUVVdmbC1zN2lNdVozQUZ6Ti1YTXdyN1RLbHRwb0FQQzdjR2JDb0VieEd1RFE0U1plMy02Q3dkWXZXbDV4eXU5bEVJWFNVc3dRNXNBYk9MU2VsYkRoOG9IbUVoNlY2Q2o5UUswcGxuOUhBYjdnUlB1RlZOQjNsMjMxZE9QNTN1U2s1V3FmLUpDem92S1BPQnpub3VBWjN0aFdkamNLMF9veWoxa2NwNzhGcEFuZGd4Z0pKNjJUcjBmT3FGYURaOVRCU2VPanViVEhyQ3hMMXU2VnItcXBHOFdnU2Z4MGNSVlpOV0ZsdFFUcmYyZDBCLTgzREVUNFEzNnVndll1THNsVlItS1ducVFKTXlocUJ0TkFqU3A4U1M5a0s4cGtyUWxraWJ2XzhCUkx4ZXJCNlZiVEnSAcACQVVfeXFMTTRjRmFVZlA5QWFxWmNXVGx0M2NLNTJzNzhwUVhZMkFxcXhUYTlJb1E3eEZiM2ZFOVI3VjJhaTF3djlrWFpIQ29jQ19QVmtXSm9ld3oyVmFyRXVESHYzYko1aElTeTc0X0NrU0N5NzNDeGVfQU1nY2dGV3VCd1JFWHpCdG52S3ZtZ1FkejM2T2prSUpwSnFKWTU2MkxXcWxXS29DaHFGRmR6b29mRndoT0RxRWh5VTVYdndPMFJhOE93VmZGdzd3LXJwd21VaHZuaDJCUEgtdGVUSklScXk2aFB0XzhSOV9QS0ZlTFdWQkpyeXlyS1A3Q2Y2WGZsOWZhUzNLejg4bnViQlJFT2MwdUxGdUJudmJiNW81cDdHUHBzZFp5bDJESHh3eU1zRXFFREVOTi1namoxLWtfTFhxcFo?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiuwJBVV95cUxNZmtUVVdmbC1zN2lNdVozQUZ6Ti1YTXdyN1RLbHRwb0FQQzdjR2JDb0VieEd1RFE0U1plMy02Q3dkWXZXbDV4eXU5bEVJWFNVc3dRNXNBYk9MU2VsYkRoOG9IbUVoNlY2Q2o5UUswcG","""Auditorio Nacional Adela Reta"""
2025-09-22 07:00,ladiaria.com.uy,Presidente del Sodre contestó comunicado en que los trabajadores denuncian acoso y retrocesos - ladiaria.com.uy,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQQVpPQnVNbkVSaHlRRXA4dEYzOVcwVlRUbWsyc2gyeDl4MWlVSmxSbXE3OHBVZlZjYkx2X2s1ejZMOWlhNEtHT0pXMVlOVzdzTXRnQVVFQ1UxcG9WSnJVdGowR1JCSnp5MFZaOW5mclhmdmtrMjQ5ZmJZSDZSbVpYcm9pZTBnclEydmtjMm1PM2NfZ0hORTc2ZlViMEpFOUVESS15ZUd3TnJsQi1jU19KRDV2NnR5Z1RPRGlKOXJSbUIxTjQwZURRb1g2Q2ZWZHAwVWV2MENRV0tQUdIB6gFBVV95cUxPLVBOUkhpTUxVVHdkUmxFbWdSbFZ6bklIT0duQzBvVXRienluRDNTQ0NheGNVNl80dXJtd0xvTk82RWI5bFhEYTdfbm9GT3VSUFByamJPZTBRUFFMcG5LbDRkTGhhTE9UdXZFb1NzYVNrc1lkMEotMEs1bTVLbVczT0NZVmtBcUFCb00yUmc3V3huQ1BmQXpDVHZtVDVja0NyU3JKeE9yaXRYWWFyZkpfV1lLOF9yZXQ5UmNvT3NqemJWRGI1YkY5U3lrTHhNeG1CN1hEaEZmcm42aGRCSHZDNGxPLXZ4a3BwSFE?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi2gFBVV95cUxQQVpPQnVNbkVSaHlRRXA4dEYzOVcwVlRUbWsyc2gyeDl4MWlVSmxSbXE3OHBVZlZjYkx2X2s1ejZMOWlhNEtHT0pXMVlOVzdzTXRnQVVFQ1UxcG9WSnJVdGowR1JCSnp5MFZaOW5mcl","""Auditorio Nacional Adela Reta"""
2025-09-22 07:00,Caras y Caretas,Conflicto en el Sodre: sindicato rechazó que jerarca denunciado por acoso fue reincorporado por el MEC - Caras y Caretas,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOVVdjWmVqRWJ3Nzl2amg0YzZKbEZmUjVUeVp6TnNBcEFCU3hqTmlqSGdUNUhGVjNTU1hOYzRsQVZZVVlDUkUyX0d5V3ZQZnQ2LXJuc1ZJeTg0RGtkc0xuWE9mY2NGeFFvTWg3STVnTXZVczJaRWxZcEFRVDIzQWctWHZtQ1ZjT2JtR1lYM18tcTFHUTN3M3NsX1kwZm5LUkZsTHN2MldUSThXSThwZUxCYXp4emJ4QlJrWXBKREJmTzE5OUpWME9QVi1VTnNJbE51SEhNWVZ30gHbAUFVX3lxTE43akFWVlR2YkNxanZwRUxWdnkzSGF6bXNmdHpaTTJXdmY0ejFDaVJxM2NSV21sYzM4cjZXZHNRaXNfLXpKbmFzcGVlUGtRVUo2RjM1Q2s2Y2FlUm10Tmd4UV9NWGFxZ1VEblMwWEdjc0dUY093TlROX21RX0YtZVVfV3JqY212OE1aQUdRS1ZQWDBZQWVIWVhjUTJsV0hfalRreC1oeXZ6QUNNM0hDVzFWZDRUWExCZ0dWNkltMXdhLXRQakFwbGRmYl9wRjBpbkZCYlRIT3lMNVhoVQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxOVVdjWmVqRWJ3Nzl2amg0YzZKbEZmUjVUeVp6TnNBcEFCU3hqTmlqSGdUNUhGVjNTU1hOYzRsQVZZVVlDUkUyX0d5V3ZQZnQ2LXJuc1ZJeTg0RGtkc0xuWE9mY2NGeFFvTWg3STVnTX","""Auditorio Nacional Adela Reta"""
2025-12-19 08:00,EL PAÍS Uruguay,"Sodre presentó su Temporada 2026: ""Star Wars"", ""Beatles + Bach"", ""El corsario"", María José Siri y más anuncios - EL PAÍS Uruguay",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNUXctaHE0T2pVamRMbWVyZnhlUEhZbjhVODlCZlR3YXFhMjdPQlJFTlM4YVpSTEduVTZIQ2NLaE9fYWxsUWpRQ0hBSy16SVRBV0h4aTdkX3poNUtsMWRPTjEwNGVRX0l2ZHM4M2JBaG5ZQ3VyTFUtRG13dDVNVmllY0xScU1tS2tSS21UZ19WeDJ1UThrS0ZmZlhWdGlJdE5LTkNwc1hUazg1YldwT0R5MHc0WmhWVXZBdS1IOFh0SUY1aDROaS1FYkVaRjI1UXc3NDZ1Mw?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi1AFBVV95cUxNUXctaHE0T2pVamRMbWVyZnhlUEhZbjhVODlCZlR3YXFhMjdPQlJFTlM4YVpSTEduVTZIQ2NLaE9fYWxsUWpRQ0hBSy16SVRBV0h4aTdkX3poNUtsMWRPTjEwNGVRX0l2ZHM4M2JBaG","""Auditorio Nacional Adela Reta"""
2025-06-03 07:00,vtv.com.uy,Danna Liberman presenta Hanami en el Auditorio Nacional - vtv.com.uy,https://news.google.com/rss/articles/CBMigAFBVV95cUxPQlBHcThDZzVwQnMxM2UtcElSeHVsa3d4Z0h0eDNFU0RncDY3dERVZHZ3SC12M0ZtUkdCRmVYcEhCaElKTUhxR2VhYWVwZng1V1d3cHpodl8ta3AtM2U5T0c4bXUwWm5Nam9FZ0doRl90N2s3SEh6T3UtWklpbE03dQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxPQlBHcThDZzVwQnMxM2UtcElSeHVsa3d4Z0h0eDNFU0RncDY3dERVZHZ3SC12M0ZtUkdCRmVYcEhCaElKTUhxR2VhYWVwZng1V1d3cHpodl8ta3AtM2U5T0c4bXUwWm5Nam9FZ0doRl","""Auditorio Nacional Adela Reta"""
2025-01-28 08:00,El Eco Digital,Vilma Palma e Vampiros en Uruguay - El Eco Digital,https://news.google.com/rss/articles/CBMiekFVX3lxTE13Wkg2dGFwN1daMlhWTWtBdURUeWROV3FKZE1vbk9JcEdZdDlyeDM4Z2FvbzZnNjdRYXp4Yml0b3pibmc2TzE3TWFJc0NpMkFvUkNvTnIzcDRCRGpmeVhjczJxQlhHTUUwTVo2M3FVX29PSUF4ZkFtVjZB?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE13Wkg2dGFwN1daMlhWTWtBdURUeWROV3FKZE1vbk9JcEdZdDlyeDM4Z2FvbzZnNjdRYXp4Yml0b3pibmc2TzE3TWFJc0NpMkFvUkNvTnIzcDRCRGpmeVhjczJxQlhHTUUwTVo2M3FVX2","""Auditorio Nacional Adela Reta"""
2025-12-18 08:00,GUB.UY,El Sodre presentó su Temporada 2026 y las líneas del Plan Estratégico 2025–2030 - GUB.UY,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPLUNjcU1IdzZ3YnBHQ2tVaFJnd0h5bTMwSHVpTVppaElqQzlBNTNuZzhGeWJPOXd1MEVEblJzd1lyNFJHWXEwQUtrdDlpZEtOSTY0eEdpbHBVTms5VlJTQVVXb0tvNGd5M0V0c0JhRW1nZFhnREFWTUdzaFREQ2JGYS0wN1R1bkpzTkt2d2g2b0VtaVN6MHdnX1hLck1hQzFCXzhMUWFBRm9ERldnTm5XWjJqV3RVZWpDZzd4cmRIcy00RkJQb0F0YTBoSFpUMUxheVpJaGYwWQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxPLUNjcU1IdzZ3YnBHQ2tVaFJnd0h5bTMwSHVpTVppaElqQzlBNTNuZzhGeWJPOXd1MEVEblJzd1lyNFJHWXEwQUtrdDlpZEtOSTY0eEdpbHBVTms5VlJTQVVXb0tvNGd5M0V0c0JhRW","""Auditorio Nacional Adela Reta"""
2025-09-25 07:00,BÚSQUEDA,Cruce de comunicados de sindicatos del Sodre y un director en la mira - BÚSQUEDA,https://news.google.com/rss/articles/CBMisAFBVV95cUxPRnJQakhpMHF1elhKaHY3SzdxSnNVSDNxeXIwU1lrM3ZGX3VtY2Y3dW5BZUZDcTJSSTdJMnpuSDZlTkNLRjdwUXJlY3BtTzBNNDhRc0pBMXhBRTQyajF5T2hKaWJhTFNKUVV6cG1IQWZtMGM0cjQyXy10aE8tQWdJQUJvNlhTYlZFZ0lSR2ltYVpBNHhOWl9MR0JFMGpsenQ3RWhDZ2pxQy02VU5pTl96RQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMisAFBVV95cUxPRnJQakhpMHF1elhKaHY3SzdxSnNVSDNxeXIwU1lrM3ZGX3VtY2Y3dW5BZUZDcTJSSTdJMnpuSDZlTkNLRjdwUXJlY3BtTzBNNDhRc0pBMXhBRTQyajF5T2hKaWJhTFNKUVV6cG1IQW","""Auditorio Nacional Adela Reta"""
2025-09-22 07:00,El Observador,"Arde la interna del Sodre: sindicato del Auditorio denunció caso de acoso laboral y cuestionó reestructura interna, mientras dos salas están en preconflicto - El Observador",https://news.google.com/rss/articles/CBMitwJBVV95cUxOOGxsLWlNNksyaTctbzQ3S09wdmRERjZzbHNnQmpIOE5IalJPd3I1eEx0MjJoMU9rQ0pjS1NDdFFhalVEc0RFRFFZblloUEpPcHpDUXFxRXZIcjZncTJpb194RWhxZml2ajFzUzRxWmhhaFFMT0lNS2V5d09JcjlSeDJteUJueWQtVTVhWXQzUElzTjg3aVM4emhXQkdQNHJXZll5S0tSb0w5N3hBM19fZHJHRHZoZzFTUllQWjJ5bk8yWTV3UV82d3pmZnpCemtFRDVxSnZLTms2clVlRFpKaWs4dTRmczBqRkt4RHNwM191MnZlYm91Wmw4d2lIRlg3dERxaXBQalZVRGVPazE4eEhCR09QNEF4SlVxTS1pRUFtNGJ1YS1mTTZKeXVaNTFCZGJKeFJ4NNIBvAJBVV95cUxOeU5oNE1ZQXQyUEQ4clNJR29TZmh6anJKNmo1N0d6T1cweDY5aW5aNHd4ZkVwcl9RbDNROWNMWS1jSzdRZUFLOXJLU1ppU19pcjVRZklxcWplUTlVb1Q1UG44VnZvakV5QkRoM0k0Y0dtYVI0RGxkeFVrZWVIcDJGUXZVd1NDVkVWeW5hUVBhanRWd0JqT3FiWDhkVHNCaWVmcWpfR0w1MnppMmRDRDV6R2pMdUNMY0FLd3FwbVBDQkNiZmVJOHpiTjZRMEdvMTVycUVlM0ZBTGYzXzRNbnRvOUVXLWN2SXNqSGljR2tyLTJ3RHBISmRVUi0yWl9ZRi1FUUIwbVhmY1F3Tm1oQUV4ZDVaajdwQVBxS0lGQl8zWGIxMkR4T1JHZk9NVWNWOHZia1FuWEthTXg0Wld3?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMitwJBVV95cUxOOGxsLWlNNksyaTctbzQ3S09wdmRERjZzbHNnQmpIOE5IalJPd3I1eEx0MjJoMU9rQ0pjS1NDdFFhalVEc0RFRFFZblloUEpPcHpDUXFxRXZIcjZncTJpb194RWhxZml2ajFzUzRxWm","""Auditorio Nacional Adela Reta"""
2025-10-22 07:00,ladiaria.com.uy,"El Ballet Nacional del Sodre estrena Maria Callas, con coreografía de la británica Gemma Bond - ladiaria.com.uy",https://news.google.com/rss/articles/CBMizwFBVV95cUxQSXR0dVNCa2xUbXJmMFY1T3R6MFp5SFdGVzBYTjNXc2VnU2pMWVZEVUFnNVdKbmN3TWd2OVRnTkRPMXBST3dxSUU3NFVkQ3VySDhTbnVsSUZqV1pBZVFKVjlLLVppaG9ZenhueHJJb2VKb1B6V281bjlLS0MxN3hEU25md2JvamsyeVlIWTE1MDctaTM3aWswQmFlNFpwSE1kZHJFa21YYW5rc2tuelRqcmU3Ql9kcWF4cHh0cmNKcmhBRzlSYUh6em5CRjZ3UkHSAd8BQVVfeXFMT3VJNWI3RlNnZnlmR3ltRkVVWmxlcHVmZUd3STlzUE1zbXZPLVVHTFRkSEs0dE95SWVhX1FlZDFfbjF3Z0tobVEzLVRScTZSalpsYWVDX0RTdXpSSGs1WDZZNzFFbnZONERzUktqRWtEb0VCUDRHOGdNUzgtNGFoSEUySWpRN0tmT0pVcDBTV1Mwb2VTNFNwVXNLOVFWbFgyYVVxT1hXOV9ZcFQ5UENDNno2MUJwM2hEdnh2b1NtYUpwbmE2U2JfN0FvLVNwTVlIakFuVkg1VTdZQUdZcHhnNA?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxQSXR0dVNCa2xUbXJmMFY1T3R6MFp5SFdGVzBYTjNXc2VnU2pMWVZEVUFnNVdKbmN3TWd2OVRnTkRPMXBST3dxSUU3NFVkQ3VySDhTbnVsSUZqV1pBZVFKVjlLLVppaG9ZenhueHJJb2","""Auditorio Nacional Adela Reta"""
2025-11-25 08:00,GUB.UY,El Ballet Nacional Sodre celebró sus 90 años con una gala histórica en el Auditorio Nacional - GUB.UY,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNVDVYR29OT2xWZl9JeVpGSGlDZENsVVl4azcyUWJMTFBocW9OOTRfc3BGSVhGaEhZaFpyY2Z1VGw0UkZ4aGlZU2tGU29mbkEyWGxuVmk5ekNPcHdEQXdIZXJLVkZ0WkNWYnJCQ2Q0elQ1bjUycTZDLVRadWtiaUhlTVh3ZUlqeXJSa041ckpCNUUzWXVpUEZJMEVDT2NsSWNhMkMwT1lGTFkxaHNqc3RpMU9RQThiYXozWEhTQW00SVVyQmFqV1ZqS2hpb1hvWVNNWkRZZENaakpoS0E2QXc?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxNVDVYR29OT2xWZl9JeVpGSGlDZENsVVl4azcyUWJMTFBocW9OOTRfc3BGSVhGaEhZaFpyY2Z1VGw0UkZ4aGlZU2tGU29mbkEyWGxuVmk5ekNPcHdEQXdIZXJLVkZ0WkNWYnJCQ2Q0el","""Auditorio Nacional Adela Reta"""
2025-11-12 08:00,Montevideo Portal,“Llego con el corazón abierto”: Emma Shapplin presenta su Venere Tour 2025 en Uruguay - Montevideo Portal,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOSlRobDM0T29MLUdtYVJReFVrX2RuUTROam11blhrcjZFdTBJWFdIMUkyMWkzWlZGRkd4cjJJMEZUWkpxZmd5LWp3T0lIamlieks3d0w3bUhJc0hLVk5xQW10Slo3Q0E2eEdqMHlhR1FoN2I0UVotRkxQWjctU0NfeDBkakV4Q18zdFJRUjlVajV6dS1mUFdwb2pRalNxcTVXX1l0SGdmZ1BEbUVQQy1tMzNLYU54LUhsQzA0aVZ0eVZpcVZ3bFRFTW9Xc0lWTFI1Smc?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxOSlRobDM0T29MLUdtYVJReFVrX2RuUTROam11blhrcjZFdTBJWFdIMUkyMWkzWlZGRkd4cjJJMEZUWkpxZmd5LWp3T0lIamlieks3d0w3bUhJc0hLVk5xQW10Slo3Q0E2eEdqMHlhR1","""Auditorio Nacional Adela Reta"""
